"","SPECIES","REGION","DISTRICT","YEAR","SIZE_BIN","NUM_IMMATURE","NUM_MATURE","TOTAL_CRAB","PROP_MATURE"
"311","SNOW","EBS","ALL",2004,105,42.5128,112.9615,155.4743,0.726560596
"312","SNOW","EBS","ALL",2004,115,9.5744,145.4084,154.9828,0.938222822
"313","SNOW","EBS","ALL",2004,125,1,53.0794,54.0794,0.981508671
"314","SNOW","EBS","ALL",2004,135,0,10.3065,10.3065,1
"315","SNOW","EBS","ALL",2004,145,0,0,0,1
"316","SNOW","EBS","ALL",2004,155,0,0,0,1
"317","SNOW","EBS","ALL",2004,165,0,0,0,1
"318","SNOW","EBS","ALL",2004,175,0,0,0,1
"319","SNOW","EBS","ALL",2004,185,0,0,0,1
"320","SNOW","EBS","ALL",2004,195,0,0,0,1
"321","SNOW","EBS","ALL",2005,5,0,0,0,0
"322","SNOW","EBS","ALL",2005,15,0,0,0,0
"323","SNOW","EBS","ALL",2005,25,1,0,1,0
"324","SNOW","EBS","ALL",2005,35,0,0,0,0
"325","SNOW","EBS","ALL",2005,45,492.6083,30.2781,522.8864,0.057905694
"326","SNOW","EBS","ALL",2005,55,1840.8023,298.3753,2139.1776,0.139481313
"327","SNOW","EBS","ALL",2005,65,3570.0758,1120.2284,4690.3042,0.238839178
"328","SNOW","EBS","ALL",2005,75,567.2296,459.1603,1026.3899,0.447354655
"329","SNOW","EBS","ALL",2005,85,207.3712,256.8773,464.2485,0.553318535
"330","SNOW","EBS","ALL",2005,95,193.1362,173.3919,366.5281,0.473065776
"331","SNOW","EBS","ALL",2005,105,15,141.1523,156.1523,0.903939936
"332","SNOW","EBS","ALL",2005,115,7,150.3087,157.3087,0.955501508
"333","SNOW","EBS","ALL",2005,125,2.478,110.8584,113.3364,0.978135886
"334","SNOW","EBS","ALL",2005,135,0,8.478,8.478,1
"335","SNOW","EBS","ALL",2005,145,0,0,0,1
"336","SNOW","EBS","ALL",2005,155,0,0,0,1
"337","SNOW","EBS","ALL",2005,165,0,0,0,1
"338","SNOW","EBS","ALL",2005,175,0,0,0,1
"339","SNOW","EBS","ALL",2005,185,0,0,0,1
"340","SNOW","EBS","ALL",2005,195,0,0,0,1
"341","SNOW","EBS","ALL",2006,5,0,0,0,0
"342","SNOW","EBS","ALL",2006,15,0,1,1,0
"343","SNOW","EBS","ALL",2006,25,3,1,4,0
"344","SNOW","EBS","ALL",2006,35,78.7778,0,78.7778,0
"345","SNOW","EBS","ALL",2006,45,96.966,8,104.966,0.076215155
"346","SNOW","EBS","ALL",2006,55,294.6619,52.9548,347.6167,0.152336755
"347","SNOW","EBS","ALL",2006,65,265.1025,169.031,434.1335,0.389352584
"348","SNOW","EBS","ALL",2006,75,290.8499,228.6666,519.5165,0.440152719
"349","SNOW","EBS","ALL",2006,85,352.4451,250.2782,602.7233,0.415245603
"350","SNOW","EBS","ALL",2006,95,96.6284,144.1881,240.8165,0.598746764
"351","SNOW","EBS","ALL",2006,105,31.9622,97.2661,129.2283,0.752668727
"352","SNOW","EBS","ALL",2006,115,3,36.6545,39.6545,0.924346543
"353","SNOW","EBS","ALL",2006,125,0,25.7745,25.7745,1
"354","SNOW","EBS","ALL",2006,135,0,1,1,1
"355","SNOW","EBS","ALL",2006,145,0,0,0,1
"356","SNOW","EBS","ALL",2006,155,0,0,0,1
"357","SNOW","EBS","ALL",2006,165,0,0,0,1
"358","SNOW","EBS","ALL",2006,175,0,0,0,1
"359","SNOW","EBS","ALL",2006,185,0,0,0,1
"360","SNOW","EBS","ALL",2006,195,0,0,0,1
"361","SNOW","EBS","ALL",2007,5,0,0,0,0
"362","SNOW","EBS","ALL",2007,15,0,0,0,0
"363","SNOW","EBS","ALL",2007,25,0,0,0,0
"364","SNOW","EBS","ALL",2007,35,0,0,0,0
"365","SNOW","EBS","ALL",2007,45,30.734,0,30.734,0
"366","SNOW","EBS","ALL",2007,55,156.4973,23.1458,179.6431,0.128843245
"367","SNOW","EBS","ALL",2007,65,403.2163,259.0698,662.2861,0.391175053
"368","SNOW","EBS","ALL",2007,75,226.3825,242.8491,469.2316,0.517546346
"369","SNOW","EBS","ALL",2007,85,269.7289,242.0575,511.7864,0.47296587
"370","SNOW","EBS","ALL",2007,95,280.2458,230.6768,510.9226,0.451490695
"371","SNOW","EBS","ALL",2007,105,78.716,371.867,450.583,0.825301887
"372","SNOW","EBS","ALL",2007,115,14.1211,121.7939,135.915,0.896103447
"373","SNOW","EBS","ALL",2007,125,5.6575,15.7,21.3575,0.735104764
"374","SNOW","EBS","ALL",2007,135,0,2.8376,2.8376,1
"375","SNOW","EBS","ALL",2007,145,0,0,0,1
"376","SNOW","EBS","ALL",2007,155,0,0,0,1
"377","SNOW","EBS","ALL",2007,165,0,0,0,1
"378","SNOW","EBS","ALL",2007,175,0,0,0,1
"379","SNOW","EBS","ALL",2007,185,0,0,0,1
"380","SNOW","EBS","ALL",2007,195,0,0,0,1
"381","SNOW","EBS","ALL",2009,5,0,0,0,0
"382","SNOW","EBS","ALL",2009,15,1,1,2,0
"383","SNOW","EBS","ALL",2009,25,5,0,5,0
"384","SNOW","EBS","ALL",2009,35,27,1,28,0
"385","SNOW","EBS","ALL",2009,45,38,0,38,0
"386","SNOW","EBS","ALL",2009,55,3,2,5,0.4
"387","SNOW","EBS","ALL",2009,65,14,6,20,0.3
"388","SNOW","EBS","ALL",2009,75,9,4,13,0.307692308
"389","SNOW","EBS","ALL",2009,85,16,5,21,0.238095238
"390","SNOW","EBS","ALL",2009,95,38,4,42,0.095238095
"391","SNOW","EBS","ALL",2009,105,14,23,37,0.621621622
"392","SNOW","EBS","ALL",2009,115,2,27,29,0.931034483
"393","SNOW","EBS","ALL",2009,125,1,3,4,0.75
"394","SNOW","EBS","ALL",2009,135,0,0,0,1
"395","SNOW","EBS","ALL",2009,145,0,0,0,1
"396","SNOW","EBS","ALL",2009,155,0,0,0,1
"397","SNOW","EBS","ALL",2009,165,0,0,0,1
"398","SNOW","EBS","ALL",2009,175,0,0,0,1
"399","SNOW","EBS","ALL",2009,185,0,0,0,1
"400","SNOW","EBS","ALL",2009,195,0,0,0,1
"401","SNOW","EBS","ALL",2010,5,0,0,0,0
"402","SNOW","EBS","ALL",2010,15,0,0,0,0
"403","SNOW","EBS","ALL",2010,25,0,0,0,0
"404","SNOW","EBS","ALL",2010,35,115.023,0,115.023,0
"405","SNOW","EBS","ALL",2010,45,3297.0564,8.8934,3305.9498,0.002690119
"406","SNOW","EBS","ALL",2010,55,2770.8003,285.1557,3055.956,0.093311455
"407","SNOW","EBS","ALL",2010,65,440.1752,300.6244,740.7996,0.405810694
"408","SNOW","EBS","ALL",2010,75,73.2936,125.0332,198.3268,0.630440263
"409","SNOW","EBS","ALL",2010,85,22.6945,28.5692,51.2637,0.557298829
"410","SNOW","EBS","ALL",2010,95,6,60.4597,66.4597,0.909719725
"411","SNOW","EBS","ALL",2010,105,4,129.9616,133.9616,0.970140697
"412","SNOW","EBS","ALL",2010,115,3,48.8946,51.8946,0.942190517
"413","SNOW","EBS","ALL",2010,125,0,45.6091,45.6091,1
"414","SNOW","EBS","ALL",2010,135,0,3,3,1
"415","SNOW","EBS","ALL",2010,145,0,0,0,1
"416","SNOW","EBS","ALL",2010,155,0,0,0,1
"417","SNOW","EBS","ALL",2010,165,0,0,0,1
"418","SNOW","EBS","ALL",2010,175,0,0,0,1
"419","SNOW","EBS","ALL",2010,185,0,0,0,1
"420","SNOW","EBS","ALL",2010,195,0,0,0,1
"421","SNOW","EBS","ALL",2011,5,0,0,0,0
"422","SNOW","EBS","ALL",2011,15,0,0,0,0
"423","SNOW","EBS","ALL",2011,25,1,0,1,0
"424","SNOW","EBS","ALL",2011,35,2,1,3,0
"425","SNOW","EBS","ALL",2011,45,35.8472,0,35.8472,0
"426","SNOW","EBS","ALL",2011,55,115.1207,13.007,128.1277,0.10151591
"427","SNOW","EBS","ALL",2011,65,63.3253,11.4548,74.7801,0.15317979
"428","SNOW","EBS","ALL",2011,75,26.81,27.1831,53.9931,0.503455071
"429","SNOW","EBS","ALL",2011,85,27.543,12.2655,39.8085,0.308112589
"430","SNOW","EBS","ALL",2011,95,16.908,13.679,30.587,0.447216138
"431","SNOW","EBS","ALL",2011,105,1,23.679,24.679,0.95947972
"432","SNOW","EBS","ALL",2011,115,0,28.55,28.55,1
"433","SNOW","EBS","ALL",2011,125,1,6,7,0.857142857
"434","SNOW","EBS","ALL",2011,135,0,2,2,1
"435","SNOW","EBS","ALL",2011,145,0,0,0,1
"436","SNOW","EBS","ALL",2011,155,0,0,0,1
"437","SNOW","EBS","ALL",2011,165,0,0,0,1
"438","SNOW","EBS","ALL",2011,175,0,0,0,1
"439","SNOW","EBS","ALL",2011,185,0,0,0,1
"440","SNOW","EBS","ALL",2011,195,0,0,0,1
"441","SNOW","EBS","ALL",2013,5,0,0,0,0
"442","SNOW","EBS","ALL",2013,15,0,0,0,0
"443","SNOW","EBS","ALL",2013,25,18.6373,0,18.6373,0
"444","SNOW","EBS","ALL",2013,35,262.6474,0,262.6474,0
"445","SNOW","EBS","ALL",2013,45,381.9715,0,381.9715,0
"446","SNOW","EBS","ALL",2013,55,397.0743,27.4835,424.5578,0.064734413
"447","SNOW","EBS","ALL",2013,65,192.1519,80.5942,272.7461,0.295491668
"448","SNOW","EBS","ALL",2013,75,98.6361,108.1343,206.7704,0.522967988
"449","SNOW","EBS","ALL",2013,85,58.6393,72.4436,131.0829,0.552654847
"450","SNOW","EBS","ALL",2013,95,26.5326,63.7041,90.2367,0.705966641
"451","SNOW","EBS","ALL",2013,105,6,57.4965,63.4965,0.905506603
"452","SNOW","EBS","ALL",2013,115,6,18,24,0.75
"453","SNOW","EBS","ALL",2013,125,0,3,3,1
"454","SNOW","EBS","ALL",2013,135,0,0,0,1
"455","SNOW","EBS","ALL",2013,145,0,0,0,1
"456","SNOW","EBS","ALL",2013,155,0,0,0,1
"457","SNOW","EBS","ALL",2013,165,0,0,0,1
"458","SNOW","EBS","ALL",2013,175,0,0,0,1
"459","SNOW","EBS","ALL",2013,185,0,0,0,1
"460","SNOW","EBS","ALL",2013,195,0,0,0,1
"461","SNOW","EBS","ALL",2015,5,0,0,0,0
"462","SNOW","EBS","ALL",2015,15,1,0,1,0
"463","SNOW","EBS","ALL",2015,25,39.927,1,40.927,0
"464","SNOW","EBS","ALL",2015,35,66.2037,13.9635,80.1672,0
"465","SNOW","EBS","ALL",2015,45,89.1792,0,89.1792,0
"466","SNOW","EBS","ALL",2015,55,65.4466,9.3025,74.7491,0.124449893
"467","SNOW","EBS","ALL",2015,65,86.8951,51.4634,138.3585,0.371957144
"468","SNOW","EBS","ALL",2015,75,31.7832,34.7627,66.546,0.522386712
"469","SNOW","EBS","ALL",2015,85,16,16.3269,32.3269,0.505056773
"470","SNOW","EBS","ALL",2015,95,18,23,41,0.56097561
"471","SNOW","EBS","ALL",2015,105,1,38,39,0.974358974
"472","SNOW","EBS","ALL",2015,115,0,39,39,1
"473","SNOW","EBS","ALL",2015,125,0,13,13,1
"474","SNOW","EBS","ALL",2015,135,0,2,2,1
"475","SNOW","EBS","ALL",2015,145,0,0,0,1
"476","SNOW","EBS","ALL",2015,155,0,0,0,1
"477","SNOW","EBS","ALL",2015,165,0,0,0,1
"478","SNOW","EBS","ALL",2015,175,0,0,0,1
"479","SNOW","EBS","ALL",2015,185,0,0,0,1
"480","SNOW","EBS","ALL",2015,195,0,0,0,1
"481","SNOW","EBS","ALL",2017,5,0,0,0,0
"482","SNOW","EBS","ALL",2017,15,0,0,0,0
"483","SNOW","EBS","ALL",2017,25,3,0,3,0
"484","SNOW","EBS","ALL",2017,35,382.3102,0,382.3102,0
"485","SNOW","EBS","ALL",2017,45,4273.7645,164.4745,4438.239,0.0370585
"486","SNOW","EBS","ALL",2017,55,2997.2959,1287.1558,4284.4517,0.300424854
"487","SNOW","EBS","ALL",2017,65,1511.652,675.1873,2186.8393,0.308750297
"488","SNOW","EBS","ALL",2017,75,601.4942,454.933,1056.4272,0.430633585
"489","SNOW","EBS","ALL",2017,85,187.6881,272.3112,459.9993,0.591981866
"490","SNOW","EBS","ALL",2017,95,46,210.7936,256.7936,0.820867824
"491","SNOW","EBS","ALL",2017,105,17,269,286,0.940559441
"492","SNOW","EBS","ALL",2017,115,3,179.8151,182.8151,0.983589979
"493","SNOW","EBS","ALL",2017,125,0,33,33,1
"494","SNOW","EBS","ALL",2017,135,0,0,0,1
"495","SNOW","EBS","ALL",2017,145,0,1,1,1
"496","SNOW","EBS","ALL",2017,155,0,0,0,1
"497","SNOW","EBS","ALL",2017,165,0,0,0,1
"498","SNOW","EBS","ALL",2017,175,0,0,0,1
"499","SNOW","EBS","ALL",2017,185,0,0,0,1
"500","SNOW","EBS","ALL",2017,195,0,0,0,1
"501","SNOW","EBS","ALL",2018,5,0,0,0,0
"502","SNOW","EBS","ALL",2018,15,0,0,0,0
"503","SNOW","EBS","ALL",2018,25,54.695,0,54.695,0
"504","SNOW","EBS","ALL",2018,35,83.3212,1,84.3212,0
"505","SNOW","EBS","ALL",2018,45,2875.9584,91.8602,2967.8185,0.030952081
"506","SNOW","EBS","ALL",2018,55,3866.4682,729.7462,4596.2143,0.158771138
"507","SNOW","EBS","ALL",2018,65,1852.0333,1230.9975,3083.0308,0.399281614
"508","SNOW","EBS","ALL",2018,75,683.0101,665.3677,1348.3777,0.493457916
"509","SNOW","EBS","ALL",2018,85,265.8859,640.3244,906.2103,0.706595775
"510","SNOW","EBS","ALL",2018,95,28,172.767,200.767,0.860534842
"511","SNOW","EBS","ALL",2018,105,9,231.9566,240.9566,0.962648875
"512","SNOW","EBS","ALL",2018,115,3,64.3619,67.3619,0.955464459
"513","SNOW","EBS","ALL",2018,125,0,27.8558,27.8558,1
"514","SNOW","EBS","ALL",2018,135,0,2,2,1
"515","SNOW","EBS","ALL",2018,145,0,0,0,1
"516","SNOW","EBS","ALL",2018,155,0,0,0,1
"517","SNOW","EBS","ALL",2018,165,0,0,0,1
"518","SNOW","EBS","ALL",2018,175,0,0,0,1
"519","SNOW","EBS","ALL",2018,185,0,0,0,1
"520","SNOW","EBS","ALL",2018,195,0,0,0,1
"521","SNOW","EBS","ALL",2019,5,0,0,0,0
"522","SNOW","EBS","ALL",2019,15,0,0,0,0
"523","SNOW","EBS","ALL",2019,25,3,0,3,0
"524","SNOW","EBS","ALL",2019,35,6,0,6,0
"525","SNOW","EBS","ALL",2019,45,841.0055,167.9263,1008.9319,0.166439714
"526","SNOW","EBS","ALL",2019,55,2438.7387,428.5382,2867.2769,0.149458268
"527","SNOW","EBS","ALL",2019,65,1704.0802,503.0883,2207.1684,0.227933797
"528","SNOW","EBS","ALL",2019,75,1751.8594,650.6773,2402.5366,0.270829278
"529","SNOW","EBS","ALL",2019,85,981.7142,615.2604,1596.9746,0.385266214
"530","SNOW","EBS","ALL",2019,95,131.3253,578.9624,710.2877,0.815109748
"531","SNOW","EBS","ALL",2019,105,57.9053,418.0786,475.9839,0.878346093
"532","SNOW","EBS","ALL",2019,115,6.3439,139.2203,145.5642,0.956418274
"533","SNOW","EBS","ALL",2019,125,0,41.936,41.936,1
"534","SNOW","EBS","ALL",2019,135,0,2,2,1
"535","SNOW","EBS","ALL",2019,145,0,0,0,1
"536","SNOW","EBS","ALL",2019,155,0,0,0,1
"537","SNOW","EBS","ALL",2019,165,0,0,0,1
"538","SNOW","EBS","ALL",2019,175,0,0,0,1
"539","SNOW","EBS","ALL",2019,185,0,0,0,1
"540","SNOW","EBS","ALL",2019,195,0,0,0,1
"541","SNOW","EBS","ALL",2021,5,0,0,0,0
"542","SNOW","EBS","ALL",2021,15,0,0,0,0
"543","SNOW","EBS","ALL",2021,25,4,0,4,0
"544","SNOW","EBS","ALL",2021,35,11,0,11,0
"545","SNOW","EBS","ALL",2021,45,15,12.0622,27.0622,0.445721543
"546","SNOW","EBS","ALL",2021,55,33.0622,41.6963,74.7585,0.557746595
"547","SNOW","EBS","ALL",2021,65,52.7905,66.0622,118.8527,0.555832687
"548","SNOW","EBS","ALL",2021,75,73.7356,80.9995,154.7351,0.523472081
"549","SNOW","EBS","ALL",2021,85,122.9995,149.7784,272.7779,0.549085518
"550","SNOW","EBS","ALL",2021,95,93.7501,195.2793,289.0294,0.675638221
"551","SNOW","EBS","ALL",2021,105,13,246.0184,259.0184,0.949810512
"552","SNOW","EBS","ALL",2021,115,1,74.5002,75.5002,0.986755002
"553","SNOW","EBS","ALL",2021,125,0,3,3,1
"554","SNOW","EBS","ALL",2021,135,0,1,1,1
"555","SNOW","EBS","ALL",2021,145,0,0,0,1
"556","SNOW","EBS","ALL",2021,155,0,0,0,1
"557","SNOW","EBS","ALL",2021,165,0,0,0,1
"558","SNOW","EBS","ALL",2021,175,0,0,0,1
"559","SNOW","EBS","ALL",2021,185,0,0,0,1
"560","SNOW","EBS","ALL",2021,195,0,0,0,1
"561","SNOW","EBS","ALL",2022,5,0,0,0,0
"562","SNOW","EBS","ALL",2022,15,0,0,0,0
"563","SNOW","EBS","ALL",2022,25,16.0011,1,17.0011,0
"564","SNOW","EBS","ALL",2022,35,135.4405,28.4387,163.8793,0
"565","SNOW","EBS","ALL",2022,45,569.1696,6.255,575.4246,0.010870217
"566","SNOW","EBS","ALL",2022,55,299.8623,37.0957,336.958,0.110089866
"567","SNOW","EBS","ALL",2022,65,83.9216,32.5994,116.521,0.279772669
"568","SNOW","EBS","ALL",2022,75,25,52.1416,77.1416,0.675920561
"569","SNOW","EBS","ALL",2022,85,35.29,42.3632,77.6532,0.545543004
"570","SNOW","EBS","ALL",2022,95,26.1137,37.7784,63.8921,0.591284682
"571","SNOW","EBS","ALL",2022,105,12.7784,92.5568,105.3353,0.878688105
"572","SNOW","EBS","ALL",2022,115,4,49.1137,53.1137,0.924689835
"573","SNOW","EBS","ALL",2022,125,0,14,14,1
"574","SNOW","EBS","ALL",2022,135,0,2,2,1
"575","SNOW","EBS","ALL",2022,145,0,0,0,1
"576","SNOW","EBS","ALL",2022,155,0,0,0,1
"577","SNOW","EBS","ALL",2022,165,0,0,0,1
"578","SNOW","EBS","ALL",2022,175,0,0,0,1
"579","SNOW","EBS","ALL",2022,185,0,0,0,1
"580","SNOW","EBS","ALL",2022,195,0,0,0,1
"581","SNOW","EBS","ALL",2023,5,0,0,0,0
"582","SNOW","EBS","ALL",2023,15,0,0,0,0
"583","SNOW","EBS","ALL",2023,25,1,0,1,0
"584","SNOW","EBS","ALL",2023,35,36.3749,0,36.3749,0
"585","SNOW","EBS","ALL",2023,45,549.0186,34.8944,583.9129,0.059759509
"586","SNOW","EBS","ALL",2023,55,900.3797,98.8779,999.2576,0.098951323
"587","SNOW","EBS","ALL",2023,65,569.7285,197.7356,767.4641,0.257648051
"588","SNOW","EBS","ALL",2023,75,141.2524,51.3195,192.5719,0.266495434
"589","SNOW","EBS","ALL",2023,85,36.8882,35.3073,72.1955,0.489051251
"590","SNOW","EBS","ALL",2023,95,29.4839,71,100.4839,0.706580715
"591","SNOW","EBS","ALL",2023,105,12.9893,126.5951,139.5843,0.906943143
"592","SNOW","EBS","ALL",2023,115,2,81.73,83.73,0.97611371
"593","SNOW","EBS","ALL",2023,125,0,25,25,1
"594","SNOW","EBS","ALL",2023,135,0,2,2,1
"595","SNOW","EBS","ALL",2023,145,0,0,0,1
"596","SNOW","EBS","ALL",2023,155,0,0,0,1
"597","SNOW","EBS","ALL",2023,165,0,0,0,1
"598","SNOW","EBS","ALL",2023,175,0,0,0,1
"599","SNOW","EBS","ALL",2023,185,0,0,0,1
"600","SNOW","EBS","ALL",2023,195,0,0,0,1
"601","SNOW","EBS","ALL",2024,5,0,0,0,0
"602","SNOW","EBS","ALL",2024,15,0,0,0,0
"603","SNOW","EBS","ALL",2024,25,5.0709,0,5.0709,0
"604","SNOW","EBS","ALL",2024,35,85.628,0,85.628,0
"605","SNOW","EBS","ALL",2024,45,2258.1104,173.538,2431.6485,0.071366414
"606","SNOW","EBS","ALL",2024,55,2827.2306,422.5709,3249.8015,0.130029764
"607","SNOW","EBS","ALL",2024,65,1686.9921,775.172,2462.1641,0.314833609
"608","SNOW","EBS","ALL",2024,75,472.6269,237.1258,709.7527,0.334096388
"609","SNOW","EBS","ALL",2024,85,130.4052,196.2456,326.6508,0.600781048
"610","SNOW","EBS","ALL",2024,95,22,52,74,0.702702703
"611","SNOW","EBS","ALL",2024,105,25.1555,64,89.1555,0.717846586
"612","SNOW","EBS","ALL",2024,115,3,86.1555,89.1555,0.966350941
"613","SNOW","EBS","ALL",2024,125,0,28,28,1
"614","SNOW","EBS","ALL",2024,135,0,2,2,1
"615","SNOW","EBS","ALL",2024,145,0,0,0,1
"616","SNOW","EBS","ALL",2024,155,0,0,0,1
"617","SNOW","EBS","ALL",2024,165,0,0,0,1
"618","SNOW","EBS","ALL",2024,175,0,0,0,1
"619","SNOW","EBS","ALL",2024,185,0,0,0,1
"620","SNOW","EBS","ALL",2024,195,0,0,0,1
"621","SNOW","EBS","ALL",2025,5,0,0,0,0
"622","SNOW","EBS","ALL",2025,15,0,0,0,0
"623","SNOW","EBS","ALL",2025,25,0,0,0,0
"624","SNOW","EBS","ALL",2025,35,94.0113,0,94.0113,0
"625","SNOW","EBS","ALL",2025,45,1311.1361,3.6515,1314.7876,0.002777293
"626","SNOW","EBS","ALL",2025,55,2194.1721,232.6753,2426.8474,0.095875551
"627","SNOW","EBS","ALL",2025,65,2259.8541,953.4097,3213.2637,0.296710681
"628","SNOW","EBS","ALL",2025,75,782.4362,960.738,1743.1742,0.551142844
"629","SNOW","EBS","ALL",2025,85,279.1304,586.9247,866.0551,0.677699067
"630","SNOW","EBS","ALL",2025,95,77.884,148.8071,226.6911,0.656431154
"631","SNOW","EBS","ALL",2025,105,46.4252,145.1093,191.5345,0.757614266
"632","SNOW","EBS","ALL",2025,115,6,58.3038,64.3037,0.906692845
"633","SNOW","EBS","ALL",2025,125,1,16,17,0.941176471
"634","SNOW","EBS","ALL",2025,135,1,0,1,1
"635","SNOW","EBS","ALL",2025,145,0,2,2,1
"636","SNOW","EBS","ALL",2025,155,0,0,0,1
"637","SNOW","EBS","ALL",2025,165,0,0,0,1
"638","SNOW","EBS","ALL",2025,175,0,9.5409,9.5409,1
"639","SNOW","EBS","ALL",2025,185,0,0,0,1
"640","SNOW","EBS","ALL",2025,195,0,0,0,1
